,chinese_yuan,euro,japanese_yen,uk_pound,us_dollar,algerian_dinar,australian_dollar,bahrain_dinar,botswana_pula,brazilian_real,brunei_dollar,canadian_dollar,chilean_peso,colombian_peso,czech_koruna,danish_krone,hungarian_forint,icelandic_krona,indian_rupee,indonesian_rupiah,iranian_rial,israeli_new_shekel,kazakhstani_tenge,korean_won,kuwaiti_dinar,libyan_dinar,malaysian_ringgit,mauritian_rupee,mexican_peso,nepalese_rupee,new_zealand_dollar,norwegian_krone,omani_rial,pakistani_rupee,peruvian_sol,philippine_peso,polish_zloty,qatari_riyal,russian_ruble,saudi_arabian_riyal,singapore_dollar,south_african_rand,sri_lankan_rupee,swedish_krona,swiss_franc,thai_baht,trinidadian_dollar,tunisian_dinar,uae_dirham,uruguayan_peso,bolivar_fuerte
2004-03-26,8.277,0.8214901831923108,106.1,0.549661957895894,1.0,,1.3508037282182899,0.376,4.795013186286262,2.9329,1.6905,1.32,614.51,2679.33,26.906,6.1178,206.77,71.87,44.73,8620.0,,4.521,,1155.1,,1.932367,3.8,26.3135,11.0578,73.095,1.5458339774308238,6.9383,0.3845,57.511,,,3.9275,3.64,28.4891,3.75,1.6905,6.56,97.6108,7.66,1.2774,39.561,6.2733,,3.6725,,
2004-03-29,8.2771,0.825218682950982,105.6,0.5505092210294522,1.0,,1.342281879194631,0.376,4.720320981826764,2.9402,1.6895,1.3091,617.15,2673.68,27.081,6.1438,206.89,72.04,44.12,8607.0,8521.681409,4.535,,1157.1,0.2947,1.932367,3.8,26.4165,11.154,72.765,1.543448062972681,6.9752,0.3845,57.511,,,3.9079,3.64,28.4886,3.75,1.6895,6.41,97.4404,7.6625,1.286,39.578,6.2948,,3.6725,,
2004-03-30,8.2771,0.8205464839583163,105.6,0.5477051155657794,1.0,,1.332800213248034,0.376,4.637143519591931,2.9357,1.6844,,618.29,2676.93,27.062,6.1087,204.99,72.26,,8600.0,8485.338434,4.516,,1155.1,0.2947,1.932367,3.8,26.4493,,,1.5353907569476433,6.8996,0.3845,,,,3.8835,3.64,,3.75,1.6844,,97.412,7.605,1.277,,6.281,,3.6725,,
2004-03-31,8.277,0.8180628272251309,104.3,0.5451373746184038,1.0,,1.3176966662274343,0.376,4.687133817670494,2.9208,1.679,1.3105,623.21,2678.16,26.859,6.0903,203.65,72.33,43.39,8587.0,,4.528,,1153.6,0.2947,1.932367,3.8,26.5072,11.1748,72.11,1.5232292460015233,6.9012,0.3845,57.511,,,3.8813,3.64,28.5151,3.75,1.679,6.37,97.4178,7.565,1.2759,39.416,,,3.6725,,
2004-04-01,8.2769,0.8116883116883117,104.03,0.54019014693172,1.0,,1.3126804935678655,0.376,4.676174888940846,2.9078,1.6753,1.3101,616.41,2682.09,26.698,6.0437,202.03,71.61,,8574.0,,4.521,,1150.0,0.2947,1.932367,3.8,26.491,11.1828,71.195,1.497005988023952,6.8782,0.3845,57.511,,,3.8578,3.64,28.5024,3.75,1.6753,6.35,97.4771,7.55,1.2645,39.204,6.291,,3.6725,,
2004-04-02,8.2769,0.8118201006656924,104.15,0.5414478315014348,1.0,,1.307531380753138,0.376,4.67180565288484,2.8896,1.672,,610.55,,26.587,6.0446,202.52,71.7,43.77,8593.0,8430.588419,4.515,,1142.6,,1.932367,3.8,26.5073,,71.195,1.497454327643007,6.8258,0.3845,,,,3.8546,3.64,28.5095,3.75,1.672,6.345,97.5986,7.485,,39.166,6.2753,,3.6725,,
2004-04-05,8.2769,0.829324929507381,104.3,0.5498735290883097,1.0,,1.3199577613516367,0.376,4.7247814788566025,,1.6772,,609.36,,27.12,6.1758,205.2,72.42,43.67,,8589.506121,,,,0.2947,1.932367,3.8,26.4582,,71.195,,6.9444,0.3845,,,,3.8546,3.64,28.5385,3.75,1.6772,6.42,,7.5975,1.2945,39.133,6.2766,,3.6725,,
2004-04-06,8.2769,0.8271298593879238,105.5,0.5450185306300415,1.0,,1.3287270794578794,0.376,4.740459824602986,2.8843,1.6828,,605.7,2667.06,27.021,6.1591,205.53,72.42,43.78,8582.0,8594.308569,,,,0.2947,1.932367,3.8,26.5407,,71.195,1.5349194167306217,6.9272,,,,,3.9241,3.64,28.541,3.75,1.6828,,97.7826,7.64,1.2948,,6.2717,,3.6725,,
2004-04-07,8.2769,0.8263779852904719,105.6,0.5448700484934343,1.0,,1.3178703215603584,0.376,4.68384074941452,,1.6791,1.313,603.91,2663.05,27.088,6.1529,205.35,72.4,43.56,8584.0,8517.954818,4.524,,1148.4,0.2947,1.932367,3.8,26.539,11.2233,71.195,1.5250876925423213,6.933,0.3845,,,,3.9048,3.64,28.5296,3.75,1.6791,,98.35,7.6075,1.2901,39.129,6.2635,,3.6725,,
2004-04-08,8.2769,0.8267195767195767,105.6,0.544069640914037,1.0,,1.3044612575006522,0.376,4.68384074941452,2.8765,1.6755,1.326,606.83,,26.933,,203.78,72.4,43.62,8581.0,8497.913458,4.52,,1144.2,0.2947,1.932367,3.8,26.5548,,71.195,1.5179113539769276,,0.3845,,,,3.8936,3.64,,3.75,1.6755,6.34,98.27,,1.28,,6.2712,,3.6725,,
2004-04-09,8.2769,,106.5,0.5456728145803776,1.0,,,0.376,,,,,,,26.767,,204.85,72.4,,,8530.9066,,,1140.6,,1.932367,3.8,26.5593,,71.195,,,0.3845,57.39995,,,3.9073,3.64,,3.75,,,,,,39.176,,,3.6725,,
2004-04-12,8.277,,106.43,0.544632645280758,1.0,,,0.376,,2.8794,1.6691,1.3375,601.36,2659.05,,,,,43.65,8595.0,8503.983663,,,,0.2947,1.932367,3.8,26.5912,,71.195,,,0.3845,57.39995,,,,3.64,,3.75,1.6691,,,,,39.173,,,3.6725,,
2004-04-13,8.2769,0.8350730688935282,105.2,0.547855147099107,1.0,,1.3036110024768608,0.376,4.727014890096904,2.8847,1.6631,,599.56,2648.8,26.856,6.2174,206.87,72.79,43.76,8582.0,8556.707969,4.523,,,0.2947,1.932367,3.8,26.6557,,,1.508978421608571,6.9378,0.3845,57.39995,,,3.9438,3.64,,3.75,1.6631,6.4125,,7.6425,1.2946,,,,3.6725,,
2004-04-14,8.2772,0.8386447500838645,107.0,0.5549697541483989,1.0,,1.3460761879122358,0.376,4.797313504437515,2.8843,1.6726,1.344,596.61,2642.55,26.982,6.243,209.46,73.46,,8592.0,8570.364465,4.525,,,0.2947,1.932367,3.8,26.8475,11.2848,71.195,1.5335071308081583,6.9658,0.3845,57.39995,,,3.9785,3.64,,3.75,1.6726,,97.7861,7.6775,1.301,,6.2763,,3.6725,,
2004-04-15,8.2771,0.8394895903290799,108.55,0.5618608832453085,1.0,,1.3574046423238768,0.376,4.8157958102576455,2.8948,1.6846,1.3472,603.77,2631.72,26.997,6.2494,212.14,73.93,43.9,8618.0,8555.97062,4.542,,,0.2947,1.932367,3.8,26.9542,11.27,71.195,1.5750511891636478,6.9443,0.3845,57.39995,,,4.0286,3.64,28.6104,3.75,1.6846,6.6,97.7322,7.6825,1.3003,,6.2744,,3.6725,,
2004-04-16,8.2769,0.8380824673147838,108.65,0.5594092638174087,1.0,,1.3473457289140394,0.376,4.788125448886761,2.9056,1.6813,,605.73,2619.59,27.148,,210.53,73.06,43.89,8615.0,8540.458604,4.541,,,,1.932367,3.8,27.0372,,71.195,1.5656802880851728,,0.3845,57.49125,,,3.9988,3.64,28.6223,3.75,1.6813,6.53,97.705,7.67,,39.464,6.2766,,3.6725,,
2004-04-19,8.2768,0.8302889405513119,107.95,0.5526999392030068,1.0,,1.337613697164259,0.376,4.751722499406035,2.9145,1.6776,1.3466,601.84,2620.19,27.028,6.1806,209.03,72.59,43.86,8603.0,8487.006009,4.536,,,0.2947,1.932367,3.8,27.0652,11.251,71.195,1.5607928827844544,6.8877,0.3845,,,,3.961,3.64,28.6693,3.75,1.6776,6.455,97.8444,7.6225,1.2858,39.338,6.2667,,3.6725,,
2004-04-20,8.2768,0.8385041086701324,108.2,0.5570409982174689,1.0,,1.3504388926401079,0.376,4.795013186286262,2.9093,1.6783,1.3535,599.36,2612.3,27.287,6.2416,209.76,73.15,44.0,8602.0,,4.555,,1155.8,0.2947,1.932367,3.8,27.0898,11.3065,,1.554726368159204,6.9411,0.3845,,,,3.9994,3.64,28.7662,3.75,1.6783,6.53,97.9773,7.7075,1.302,39.38,6.2693,,3.6725,,
2004-04-21,8.2769,0.8448800270361608,108.9,0.565642853102551,1.0,,1.3679890560875514,0.376,4.898359049718344,,1.6885,1.3589,600.75,2620.94,27.504,6.2879,211.82,73.75,44.0,8617.0,8594.526534,4.582,,,0.2947,1.932367,3.8,27.175,11.3119,71.435,1.5903307888040712,6.9956,0.3845,,,,4.0102,3.64,28.9237,3.75,1.6885,6.67,98.0175,7.74,1.3157,39.519,6.2623,,3.6725,,
2004-04-22,8.277,0.8422471153036301,109.38,0.566475953095791,1.0,,1.3709898546750754,0.376,4.949269982677555,2.9178,1.6945,1.3585,609.06,2628.19,27.334,6.2682,213.3,73.75,44.04,8635.0,8540.914003,4.573,,1156.0,0.2947,1.932367,3.8,27.1953,11.3256,,1.6079755587715066,6.9511,0.3845,,,,4.0148,3.64,28.98,3.75,1.6945,6.83,98.0859,7.7475,1.3103,39.63,,,3.6725,,
2004-04-23,8.2769,0.8413967185527977,109.45,0.5626512125133629,1.0,,1.361285053090117,0.376,4.937052579609973,2.9297,1.6987,1.3611,614.13,2618.21,27.193,6.2617,211.38,73.45,44.16,8629.0,,4.569,,1159.4,,1.932367,3.8,27.1865,11.3433,71.695,1.591089896579157,6.9314,0.3845,57.5104,,,4.0062,3.64,28.9671,3.75,1.6987,6.73,98.1607,7.675,1.3117,39.599,6.2627,,,,
2004-04-26,8.2768,0.8438106488903889,109.0,0.56072670180554,1.0,,,0.376,4.899559039686428,2.9165,1.7003,1.3556,613.11,2622.74,27.305,6.2785,211.56,73.75,,8619.0,8565.035323,4.583,,1158.7,0.2947,1.932367,3.8,27.2387,11.2881,,1.6012810248198557,6.9543,0.3845,57.5104,,,4.027,3.64,29.033,3.75,1.7003,6.75,98.2254,7.7475,1.315,39.6,6.2675,,3.6725,,
2004-04-27,8.2768,0.8412551526878101,108.55,0.5589402492873512,1.0,,1.362583458236817,0.376,4.8721071863581,2.9077,1.696,1.3518,610.62,2613.94,27.312,6.2594,210.34,73.45,44.18,8617.0,8557.59806,,,1154.9,0.2947,1.932367,3.8,27.3235,11.3109,71.695,1.5865460891638903,6.921,0.3845,57.5104,,,4.0183,3.64,28.87,3.75,1.696,,98.2857,7.66,1.3033,39.62,6.2728,,3.6725,,
2004-04-28,8.2768,0.8398421096833795,109.2,0.5601613264620211,1.0,,1.3664935774801859,0.376,4.929751047572098,2.9153,1.6944,1.3674,616.28,2620.97,27.411,6.2488,210.83,73.53,44.18,,8564.966604,4.599,,1152.8,0.2947,1.932367,3.8,27.3588,11.3387,71.695,1.5857913098636218,6.8892,0.3845,57.5104,,,4.011,3.64,28.8636,3.75,1.6944,6.79,98.4191,7.6625,1.302,39.75,6.2711,,3.6725,,
2004-04-29,8.2769,0.8455944529003889,,0.5686988171064604,1.0,,1.3929516645772393,0.376,4.991265285749938,2.9327,1.6998,1.3696,622.15,2635.96,27.655,6.2916,214.21,74.16,44.41,8640.0,8607.976403,4.593,,1155.8,,1.932367,3.8,27.4575,11.4068,71.695,1.6053941242575052,6.9094,0.3845,57.5104,,,4.0572,3.64,28.8834,3.75,1.6998,6.93,98.4108,7.705,1.3085,39.954,6.2765,,3.6725,,
2004-04-30,8.2771,0.8370302167908261,110.2,0.5639521768554027,1.0,,1.3850415512465375,0.376,4.959087527894868,2.9514,1.7038,1.3707,624.84,2646.99,27.24,6.2285,210.88,73.74,44.37,8661.0,8555.040317,4.588,,,,1.932367,3.8,27.5573,11.4093,72.195,1.6087516087516087,6.8812,0.3845,57.4681,,,4.0254,3.64,28.9612,3.75,1.7038,6.855,98.3441,7.6575,1.2968,40.012,6.2625,,3.6725,,
2004-05-03,8.2771,0.8366100560528738,,0.5642385600631947,1.0,,1.3856172925038104,0.376,4.9862877088007975,2.9439,1.6995,1.3739,624.98,2655.18,27.239,6.2256,209.87,73.72,44.97,,8564.984267,4.588,,1175.2,0.2947,1.932367,3.8,27.5705,11.431,,1.5931177314003504,6.869,0.3845,57.4681,,,,3.64,,3.75,1.6995,6.92,98.4043,7.6375,1.2984,,6.2741,,3.6725,,
2004-05-04,8.2771,0.8291186468783683,,0.5595031611928607,1.0,,1.3842746400885935,0.376,4.964010920824026,2.9561,1.6972,1.3697,624.31,2670.92,26.794,6.1696,208.83,73.26,,8684.0,8522.265532,4.587,,1172.8,0.2947,1.932367,3.8,27.5745,11.4105,,1.5979546180888462,6.8253,0.3845,57.4681,,,3.9731,3.64,,3.75,1.6972,6.915,,7.6425,1.287,39.961,6.2747,,3.6725,,
2004-05-05,,0.8246742536698005,,0.5575689991636464,1.0,,1.367053998632946,0.376,4.939491232403062,2.9688,1.6912,1.3728,622.25,2664.79,26.555,6.1366,206.64,73.4,44.76,8682.0,8526.922244,4.567,,,0.2947,1.932367,3.8,27.5507,11.3887,72.695,1.5807777426493834,6.7401,0.3845,57.4681,,,3.9073,3.64,,3.75,1.6912,6.785,,7.5475,1.2732,,6.2641,,3.6725,,
2004-05-06,8.2771,0.8253549026081215,108.82,0.5575689991636464,1.0,,1.3678019422787582,0.376,4.934616333580064,2.9608,1.6867,1.378,622.62,2658.43,26.585,6.1422,206.58,73.39,44.69,8679.0,8572.112203,4.573,,1168.7,0.2947,1.932367,3.8,27.5697,11.4358,72.695,1.5710919088766695,6.7357,0.3845,57.4681,,,3.9242,3.64,28.873,3.75,1.6867,6.835,98.502,7.4825,1.2777,39.783,6.266,,3.6725,,
2004-05-07,8.2771,0.8282945415389712,110.45,0.556947925368978,1.0,,1.392757660167131,0.376,4.937052579609973,2.9891,1.6917,1.3856,630.61,2690.68,26.693,,208.94,73.25,44.71,8693.0,8602.313884,4.587,,1166.2,,1.932367,3.8,27.5883,11.5272,72.695,1.5878056525881232,6.7034,0.3845,57.5454,,,3.9377,3.64,28.953,3.75,1.6917,6.86,,7.55,1.2839,39.994,6.2765,,3.6725,,
2004-05-10,8.2769,0.8443806467955756,112.6,0.5645889792231256,1.0,,1.432870038687491,0.376,5.077430820005078,3.0496,1.7119,1.3931,638.64,2708.02,27.195,6.2831,214.74,74.37,44.95,8742.0,8663.013122,4.634,,1170.5,0.2947,1.932367,3.8,27.6317,11.6328,72.695,1.6215339711366952,6.8386,0.3845,57.5454,,,4.0159,3.64,,3.75,1.7119,7.135,98.5596,7.69,1.3038,40.427,6.2555,,3.6725,,
2004-05-11,8.2773,0.8471704506946799,113.5,0.5698330389195966,1.0,,1.4361625736033319,,5.026388539834129,3.1241,1.7211,1.3866,644.42,2731.79,27.246,6.3038,214.68,74.51,45.34,8940.0,,4.629,,1183.1,0.2947,,,27.6748,11.6325,,1.6515276630883566,6.9443,,57.5454,,,4.0086,,,,1.7211,6.985,,7.7225,1.305,40.603,,,,,
2004-05-12,8.2773,0.8433836552247618,112.65,0.5647803004631199,1.0,,1.4279594459517349,0.376,4.944375772558714,,1.713,1.3878,640.95,2729.54,27.071,6.276,213.15,74.3,45.42,8924.0,8535.016512,4.624,,1188.4,0.2947,1.932367,3.8,27.6485,11.6246,73.445,1.6420361247947455,6.917,0.3845,,,,4.0045,3.64,29.0587,3.75,1.713,6.84,98.7171,7.7225,1.3005,40.488,6.2659,,3.6725,,
2004-05-13,8.2772,0.8458090163241141,114.0,0.5668612890425713,1.0,,1.4459224985540775,0.376,5.026388539834129,3.1203,1.719,1.3968,641.76,2729.01,26.98,6.2936,215.4,74.2,45.12,8935.0,8585.69988,4.629,,1182.1,0.2947,1.932367,3.8,27.7247,11.6281,73.445,1.6342539630658603,6.9043,0.3845,57.5454,,,4.0299,3.64,29.0772,3.75,1.719,6.97,98.682,7.7125,1.2998,40.662,6.2457,,3.6725,,
2004-05-14,8.2772,0.8473140145738011,114.4,0.5715265474081271,1.0,,1.453699665649077,0.376,4.998750312421895,3.1271,1.7291,1.3925,642.62,2741.66,27.077,6.3047,217.24,74.32,45.44,8985.0,8608.436046,4.618,,1184.1,,1.932367,3.8,27.7565,11.5713,73.445,1.6680567139282734,6.9353,0.3845,57.7362,,,4.034,3.64,29.0684,3.75,1.7291,,98.7278,7.75,1.3051,40.863,6.2575,,3.6725,,
2004-05-17,8.2772,0.8317391665973551,113.7,0.5656748500961647,1.0,,1.4415453366008362,0.376,4.912797838368951,3.0974,1.7201,1.3851,638.22,2719.89,26.517,6.1886,212.27,73.28,45.96,8965.0,8487.141802,4.598,,1187.9,0.2947,1.932367,3.8,27.7702,11.5282,,1.6572754391779914,,0.3845,,,,3.9753,3.64,29.0436,3.75,1.7201,6.765,98.7962,7.65,1.2778,40.832,6.2763,,3.6725,,
2004-05-18,8.2771,0.8345155637152634,114.3,0.5667649059170257,1.0,,1.4632718759145449,0.376,4.922471080482402,3.1212,1.7261,1.3912,641.69,2713.3,26.602,6.2095,211.43,73.49,45.46,9020.0,8578.878213,4.604,,1184.2,0.2947,1.932367,3.8,27.859,11.4933,73.975,1.6849199663016006,6.9048,0.3845,57.7362,,,3.959,3.64,28.9983,3.75,1.7261,6.78,98.9764,7.645,1.2805,40.866,6.269,,3.6725,,
2004-05-19,8.2769,0.8340979230961715,113.25,0.561104253170239,1.0,,1.4361625736033319,0.376,4.9031625398381955,3.1161,1.7202,1.3766,639.36,2725.45,26.598,6.206,210.91,73.37,45.29,9015.0,8545.627966,4.59,,1184.2,0.2947,1.932367,3.8,27.9227,11.5448,73.975,1.6686133822793257,6.9238,0.3845,57.7362,,,3.9244,3.64,28.9983,3.75,1.7202,6.735,98.9854,7.6025,1.2832,40.707,6.2749,,3.6725,,
2004-05-20,8.2771,0.8387854386847845,113.25,0.5643659348721711,1.0,,1.4442518775274407,0.376,,3.1051,1.7152,1.3704,635.44,2737.55,26.754,,211.93,73.37,45.25,,8597.80494,4.594,,1177.8,0.2947,1.932367,3.8,27.8678,11.5735,73.695,1.6485328058028355,,0.3845,,,,3.9329,3.64,28.9904,3.75,1.7152,6.79,99.0309,,,40.718,6.2665,,3.6725,,
2004-05-21,8.2771,0.831186102568365,112.75,0.5577867023650156,1.0,,1.4287755393627661,0.376,4.90075961774075,3.1805,1.7168,1.3731,,2759.79,26.461,6.1843,210.78,73.17,45.33,9025.0,8548.233462,4.588,,1176.5,,1.932367,3.8,27.8273,11.5673,,1.643925694558606,6.8581,0.3845,57.7783,,,3.9096,3.64,28.9904,3.75,1.7168,6.74,99.0642,7.58,1.2746,40.79,6.2742,,3.6725,,
2004-05-24,8.2771,0.8355614973262031,112.5,0.558752863608426,1.0,,1.4363688595231254,0.376,4.886391399951136,3.2043,1.7174,,643.31,,26.532,6.2168,211.71,73.33,45.37,9037.0,8605.800518,4.584,,1177.1,0.2947,1.932367,3.8,27.8893,11.5608,,1.6409583196586806,6.8808,0.3845,57.7783,,,3.9045,3.64,28.9916,3.75,1.7174,7.25,99.0431,,1.2848,40.741,6.2764,,3.6725,,
2004-05-25,8.2769,0.8289811821271658,113.05,0.5538938739337543,1.0,,1.4285714285714286,0.376,4.8437878420925164,3.179,1.7197,1.376,640.78,2766.83,26.221,6.1677,208.89,72.76,45.36,9145.0,8546.91614,4.57,,1176.3,0.2947,1.932367,3.8,28.0682,11.476,73.695,1.6433853738701725,6.8159,0.3845,57.7783,,,3.8476,3.64,28.9916,3.75,1.7197,6.625,98.9828,7.5725,1.2734,40.815,6.2764,,3.6725,,
2004-05-26,8.2769,0.8260366760284157,111.75,0.5501760563380281,1.0,,1.4108352144469527,0.376,4.825090470446321,3.1568,1.7127,1.3704,637.47,2760.06,26.118,6.1454,207.55,72.54,45.34,9225.0,8551.033152,,,,0.2947,1.93236,3.8,28.1548,11.4556,,1.6199578810950916,6.7875,0.3845,57.7783,,,3.8518,3.64,28.9763,3.75,1.7127,6.595,98.997,7.5175,1.2695,40.738,6.2841,,3.6725,,
2004-05-27,8.2768,0.8220304151253597,111.4,0.5475251861585633,1.0,,1.4048890137679124,0.376,4.80884828083674,3.1562,1.7066,1.3577,638.59,2754.83,26.195,6.1152,207.02,71.98,45.45,9220.0,8563.619857,,,1178.0,0.2947,1.93236,3.8,28.1818,11.4515,,1.6074586079408455,6.7275,0.3845,57.7783,,,3.83,3.64,28.9817,3.75,1.7066,6.575,99.0951,7.4725,1.2625,40.712,6.2611,,3.6725,,
2004-05-28,8.2769,0.8165931732810714,110.5,0.5450482367689541,1.0,,1.3910140492418974,0.376,4.769854519437157,3.1516,1.6992,1.3658,634.81,2745.91,25.936,6.0738,204.79,71.55,45.39,9215.0,8526.202706,4.555,,1171.3,,1.93236,3.8,28.1805,11.4128,73.695,1.5790304752881732,6.7059,0.3845,57.7176,,,3.8012,3.64,28.985,3.75,1.6992,6.52,99.0777,7.41,1.2488,40.576,6.2587,,3.6725,,
2004-06-01,8.2767,0.817594636579184,109.75,0.544188071397475,1.0,,1.3966480446927374,0.376,4.7158688988446125,,1.7011,1.3685,636.02,2724.92,25.823,6.0811,205.54,71.44,45.45,9269.0,8561.014439,4.552,,1163.2,0.2947,1.932367,3.8,,11.4845,73.695,1.577784790154623,6.6879,0.3845,57.7176,,,3.796,3.64,29.0053,3.75,1.7011,6.44,99.2536,7.43,,40.611,6.2738,,3.6725,,
2004-06-02,8.2767,0.8145975887911372,110.8,0.541858574911948,1.0,,1.4110342881332016,0.376,4.733727810650888,3.1559,,1.3616,642.39,2736.39,25.624,6.0578,204.85,71.56,45.42,9397.0,8576.161754,4.551,,1161.6,0.2947,1.932367,3.8,28.051,11.4265,73.695,1.5903307888040712,6.674,0.3845,57.7176,,,3.7976,3.64,29.0511,3.75,,6.43,,7.4275,,,6.2884,,3.6725,,
2004-06-03,8.2768,0.8179290037624735,110.7,0.5443954488540476,1.0,,1.444043321299639,0.376,4.758505829169641,3.1294,1.7043,1.3607,641.89,2727.68,25.674,6.0824,206.0,71.76,45.31,,,4.542,,1165.2,0.2947,1.932367,3.8,28.0497,,73.695,1.6035920461834507,6.6997,0.3845,57.7176,,,3.8098,3.64,29.0859,3.75,1.7043,6.47,99.3213,7.4825,1.25,40.656,6.281,,3.6725,,
2004-06-04,8.2767,0.8194706219782021,111.07,0.54421768707483,1.0,,1.4473874656245478,0.376,4.749465685110425,3.1435,1.7097,1.3502,643.06,2722.69,25.664,6.0925,206.64,71.46,45.19,9413.0,,4.552,,1162.6,,1.932367,3.8,28.0395,11.4224,73.695,1.6116035455278,6.7049,0.3845,57.82665,,,3.8093,3.64,29.0658,3.75,1.7097,6.44,99.4519,7.505,1.2517,40.708,6.2617,,3.6725,,
2004-06-07,8.2767,0.8117542008279893,110.15,0.5435668859053107,1.0,,1.427755568246716,0.376,4.769854519437157,3.1327,1.7059,1.3448,,2715.37,25.381,6.0342,204.89,70.89,45.06,9385.0,8535.056481,4.532,,1164.1,0.2947,1.932367,3.8,,11.3498,73.695,,6.645,0.3845,57.82665,,,3.7815,3.64,29.0346,3.75,1.7059,6.475,99.5314,7.4075,1.237,40.586,6.2774,,3.6725,,
2004-06-08,8.2767,0.8134049129656743,109.7,0.5428292259255239,1.0,,1.4204545454545456,0.376,4.776689754000477,3.1111,1.7045,1.3468,644.61,2707.33,25.417,6.0476,203.88,71.03,45.09,9280.0,8575.563123,4.517,,1159.0,0.2947,1.932367,3.8,27.9977,11.3397,73.465,1.5785319652722969,6.6606,0.3845,57.82665,,,3.7333,3.64,29.0219,3.75,1.7045,6.51,99.588,,1.2353,40.562,6.2697,,3.6725,,
2004-06-09,8.2767,0.8225713580653121,109.4,0.5449888277290316,1.0,,1.4347202295552368,0.376,4.832085044696787,3.1147,1.705,1.3541,640.96,2705.97,25.777,6.1194,205.89,71.56,44.98,9278.0,8613.21255,4.524,,1158.0,0.2947,1.932367,3.8,27.9903,11.3808,73.465,1.5941335883947076,6.7311,0.3845,57.82665,,,3.7644,3.64,29.0337,3.75,1.705,,99.8385,7.425,1.2465,40.544,6.2731,,3.6725,,
2004-06-10,8.2768,,109.95,0.5467468562055768,1.0,,1.4480162177816391,0.376,4.8437878420925164,,1.7127,,644.83,,25.999,6.1719,209.83,72.2,45.07,9340.0,8634.94665,4.524,,1154.7,0.2947,1.932367,3.8,27.9855,,73.465,1.6095284081764043,6.8702,0.3845,,,,,3.64,29.0424,3.75,1.7127,,99.9176,7.5725,1.2557,40.64,,,3.6725,,
2004-06-11,,0.8329168748958855,110.0,0.5499037668408029,1.0,,1.4411298457991066,0.376,,3.1158,1.7145,1.3647,649.43,2732.4,,6.1916,,72.64,45.09,9364.0,8662.066783,4.527,,1159.4,,1.932367,3.8,27.9897,,73.445,1.575299306868305,6.907,0.3845,57.8433,,,3.8238,3.64,29.0287,3.75,1.7145,6.53,,7.65,1.2568,40.685,6.2712,,3.6725,,
2004-06-14,8.2766,0.8332638946754437,110.9,0.5528221571120571,1.0,,,0.376,4.820438659918053,3.1394,,1.3683,649.45,,26.207,6.1939,211.71,72.61,45.26,9410.0,8644.743999,4.532,,1158.4,0.2947,1.932367,3.8,27.9997,11.4327,,1.596678907871627,6.9432,0.3845,57.8433,,,3.808,3.64,,3.75,,6.57,99.96,7.665,1.2609,40.851,6.2521,,3.6725,,
2004-06-15,8.2766,0.8298066550493735,110.87,0.551024906325766,1.0,,1.4604936468526362,0.376,4.822763443453098,3.1158,,,648.03,,26.351,6.1677,210.01,72.46,45.28,9400.0,8604.649302,4.528,,1163.1,0.2947,1.932367,3.8,28.0617,,73.445,1.6017940092904053,6.8907,0.3845,57.8433,,,3.7927,3.64,29.02,3.75,,,100.1107,7.6125,,40.982,6.2698,,3.6725,,
2004-06-16,8.2766,0.829324929507381,109.45,0.5477351152982417,1.0,,1.4407145944388415,0.376,4.780114722753346,3.1372,1.7134,,648.4,,26.408,6.1648,209.02,72.36,45.39,9388.0,8592.28578,4.507,,1163.5,0.2947,1.932367,3.8,28.0025,,73.445,1.5735641227380017,6.8809,0.3845,57.8433,,,3.775,3.64,29.0199,3.75,1.7134,,100.8804,7.53,1.2634,40.888,6.2801,,3.6725,,
2004-06-17,8.2766,0.8302200083022001,110.05,0.5443954488540476,1.0,,1.4622020763269485,0.376,4.770992366412213,3.1372,1.717,1.3753,649.39,2725.87,26.352,6.1724,211.17,72.36,45.54,9405.0,8597.03495,4.499,,1157.0,0.2947,1.932367,3.8,27.9905,11.3523,73.445,1.5928639694170117,6.9307,0.3845,57.8433,,,3.8018,3.64,29.029,3.75,1.717,6.475,101.0132,7.6,1.2572,40.934,6.2775,,3.6725,,
2004-06-18,8.2766,0.8304268393954493,109.5,0.5454644629902362,1.0,,1.4664906877841326,0.376,4.747211013529551,3.1272,1.7189,1.3644,648.16,2713.07,26.44,6.1723,213.23,72.47,45.63,9403.0,8607.166269,4.499,,1157.7,,1.932367,3.8,27.9863,11.3312,73.695,1.6095284081764043,6.9598,0.3845,57.952,,,3.8114,3.64,29.0257,3.75,1.7189,6.47,101.0813,7.64,1.2561,40.912,6.2699,,3.6725,,
2004-06-21,8.2766,0.8256274768824307,108.5,0.5449294316386029,1.0,,1.452854859799506,0.376,4.697040864255519,3.138,1.716,1.364,646.61,,26.314,6.1366,210.39,72.55,45.82,9390.0,,4.49,,1158.3,0.2947,1.932367,3.8,27.995,11.3143,73.945,1.5926102882624622,6.8952,0.3845,57.952,,,3.7858,3.64,29.017,3.75,1.716,6.37,101.0236,7.545,1.2488,40.901,6.2739,,3.6725,,
