date,meantemp,humidity,wind_speed,meanpressure
5/27/2015,33.7500000,20.5000000,6.7125000,1001.2500000
5/28/2015,34.7500000,29.5000000,8.3375000,1000.6250000
5/29/2015,35.1250000,27.2500000,8.1250000,1001.6250000
5/30/2015,32.2500000,38.7500000,12.2625000,1003.8750000
5/31/2015,34.2500000,25.0000000,14.5875000,1001.7500000
6/1/2015,29.3750000,41.7500000,12.5125000,1003.2500000
6/2/2015,31.6250000,39.2500000,8.5750000,1003.5000000
6/3/2015,28.6250000,50.5000000,6.7250000,1004.6250000
6/4/2015,31.8750000,48.3750000,4.8625000,1004.0000000
6/5/2015,32.6250000,39.8750000,6.0125000,1003.5000000
6/6/2015,33.3750000,39.7500000,7.8625000,1001.3750000
6/7/2015,35.0000000,36.2500000,7.1750000,999.2500000
6/8/2015,36.5000000,33.0000000,6.2500000,998.8750000
6/9/2015,37.6250000,23.8750000,18.7500000,998.8750000
6/10/2015,36.6250000,32.2857143,18.0500000,999.6250000
6/11/2015,35.6250000,34.7500000,18.2875000,1000.0000000
6/12/2015,35.8750000,34.6250000,12.7375000,998.5000000
6/13/2015,31.1250000,48.1250000,10.1875000,998.8571429
6/14/2015,27.0000000,77.6250000,3.9500000,1000.2857143
6/15/2015,31.0000000,60.7500000,3.0125000,999.5714286
6/16/2015,32.3750000,52.1250000,2.7875000,999.1428571
6/17/2015,33.8750000,49.7500000,3.2500000,998.0000000
6/18/2015,35.1250000,45.1250000,3.0125000,997.6250000
6/19/2015,35.8750000,46.7500000,8.5750000,996.2500000
6/20/2015,33.1250000,48.5000000,12.9750000,997.8750000
6/21/2015,30.3750000,63.6250000,8.1125000,998.1250000
6/22/2015,32.1250000,59.5000000,4.4000000,995.6250000
6/23/2015,31.5000000,61.6250000,6.0125000,995.0000000
6/24/2015,37.2500000,63.8750000,6.5000000,995.3750000
6/25/2015,26.6250000,82.7500000,6.2625000,994.7500000
6/26/2015,31.1250000,54.2500000,11.5625000,995.2500000
6/27/2015,32.6250000,48.2500000,14.1125000,997.1250000
6/28/2015,34.2500000,47.5000000,9.0375000,1000.2857143
6/29/2015,31.1250000,56.6250000,11.5625000,1003.6250000
6/30/2015,30.8750000,58.6250000,9.9625000,1002.6250000
7/1/2015,32.0000000,53.2500000,4.1750000,1001.8750000
7/2/2015,33.7500000,45.8750000,6.9500000,1001.1250000
7/3/2015,33.0000000,49.0000000,14.3500000,999.6250000
7/4/2015,34.1250000,51.5000000,16.9000000,997.5000000
7/5/2015,35.7142857,47.2857143,14.0142857,995.4285714
7/6/2015,27.8750000,83.2500000,9.2750000,997.8750000
7/7/2015,28.1250000,86.1250000,1.8500000,998.1250000
7/8/2015,31.2500000,72.0000000,2.7750000,998.6250000
7/9/2015,29.6250000,77.2500000,2.5500000,998.6250000
7/10/2015,26.6250000,92.1250000,6.0250000,998.7500000
7/11/2015,25.5000000,98.0000000,3.2375000,999.3333333
7/12/2015,25.5000000,94.7500000,7.4250000,998.6250000
7/13/2015,29.8750000,73.1250000,4.8625000,1000.6250000
7/14/2015,30.8750000,67.8750000,10.8750000,997.8571429
7/15/2015,33.3750000,52.8750000,17.1375000,993.7500000
7/16/2015,31.7500000,61.3750000,13.4375000,994.7500000
7/17/2015,30.7500000,75.6250000,4.4000000,997.2500000
7/18/2015,29.5000000,78.8750000,4.1750000,998.0000000
7/19/2015,30.1250000,70.0000000,0.7000000,997.6250000
7/20/2015,29.1250000,78.0000000,4.8625000,999.1250000
7/21/2015,31.3750000,69.2500000,8.1250000,1000.0000000
7/22/2015,32.2500000,64.1250000,7.8750000,1001.1250000
7/23/2015,32.1250000,64.8750000,8.5750000,1001.7500000
7/24/2015,32.0000000,64.7500000,6.7125000,1001.0000000
7/25/2015,30.8571429,71.0000000,19.9125000,998.5714286
7/26/2015,30.0000000,71.6250000,16.8875000,998.8750000
7/27/2015,29.6250000,69.0000000,11.3375000,1000.2857143
7/28/2015,29.5000000,61.0000000,11.5875000,1000.1250000
7/29/2015,28.5000000,68.1250000,10.8750000,998.0000000
7/30/2015,29.0000000,67.7500000,9.9625000,998.8750000
7/31/2015,29.0000000,71.0000000,4.1750000,999.7500000
8/1/2015,28.2500000,71.7500000,0.9250000,1002.7500000
8/2/2015,29.6250000,69.5000000,2.5500000,1003.6250000
8/3/2015,31.5000000,58.6250000,5.3250000,1001.8750000
8/4/2015,29.4285714,77.7857143,4.7714286,1000.0714286
8/5/2015,29.5937500,79.6562500,8.2218750,1000.2812500
8/6/2015,29.5000000,79.1250000,3.0250000,998.0000000
8/7/2015,29.2500000,83.0000000,2.3125000,1000.0000000
8/8/2015,28.8750000,84.8750000,1.6250000,1002.0000000
8/9/2015,27.3750000,90.1250000,3.0125000,1000.2500000
8/10/2015,30.3750000,77.0000000,0.0000000,1000.0000000
8/11/2015,28.3750000,86.6250000,0.4625000,1003.0000000
8/12/2015,30.7500000,74.2500000,0.0000000,1003.1250000
8/13/2015,32.0000000,69.5000000,0.4625000,1001.8750000
8/14/2015,30.8750000,72.6250000,3.4750000,1002.0000000
8/15/2015,28.5000000,85.5000000,0.0000000,1002.7500000
8/16/2015,28.6250000,82.6250000,1.8500000,1002.8750000
8/17/2015,30.7500000,72.6250000,0.7000000,1001.3750000
8/18/2015,29.1250000,72.8750000,4.8750000,1002.5714286
8/19/2015,31.2500000,61.2500000,33.3250000,1002.3750000
8/20/2015,30.7500000,58.6250000,14.6000000,1001.3750000
8/21/2015,29.3750000,72.0000000,8.5750000,1002.0000000
8/22/2015,30.2500000,65.3750000,5.8000000,1000.8750000
8/23/2015,29.8750000,69.3750000,5.5625000,1000.8571429
8/24/2015,30.7500000,65.6250000,7.1875000,1001.7500000
8/25/2015,32.0000000,57.2857143,10.0714286,1001.0000000
8/26/2015,32.0000000,61.0000000,4.8625000,1001.1250000
8/27/2015,32.5000000,61.0000000,5.3250000,1002.0000000
8/28/2015,32.0000000,63.5000000,2.3125000,1002.2500000
8/29/2015,32.2500000,58.0000000,5.8125000,1001.3750000
8/30/2015,32.6250000,56.5000000,9.2750000,1001.3750000
8/31/2015,31.8571429,54.4285714,13.4857143,1001.8333333
9/1/2015,32.1250000,47.6250000,15.2750000,1000.8571429
9/2/2015,31.8750000,45.6250000,12.7375000,1001.7500000
9/3/2015,31.6250000,49.1250000,10.1875000,1005.5000000
9/4/2015,32.0000000,42.6250000,11.3500000,1007.8750000
9/5/2015,30.8750000,47.2500000,7.6375000,1007.1250000
9/6/2015,31.2500000,41.8000000,7.6375000,1006.2500000
9/7/2015,31.5000000,46.3750000,9.4875000,1005.7500000
9/8/2015,31.6250000,47.0000000,11.8125000,1005.5000000
9/9/2015,31.0000000,47.8750000,10.1875000,1005.6250000
9/10/2015,31.2500000,46.5000000,8.5750000,1006.7500000
9/11/2015,30.7500000,49.7500000,6.0125000,1006.2500000
9/12/2015,32.1428571,54.4285714,3.1714286,1006.0000000
9/13/2015,32.1250000,55.2500000,1.3875000,1005.8750000
9/14/2015,31.8750000,54.3750000,2.5500000,1003.6250000
9/15/2015,33.0000000,55.0000000,0.4625000,1003.2500000
9/16/2015,32.3750000,55.0000000,1.4000000,1003.6250000
9/17/2015,31.3750000,58.3750000,1.1625000,1004.3750000
9/18/2015,31.0000000,67.6250000,7.4125000,1005.1250000
9/19/2015,30.6250000,74.2500000,2.0875000,1003.6250000
9/20/2015,29.1428571,69.1428571,5.5571429,1002.8571429
9/21/2015,30.1250000,64.5000000,5.8000000,1002.5000000
9/22/2015,30.2500000,64.3750000,10.1875000,1002.5000000
9/23/2015,28.6250000,61.2500000,13.6750000,1006.3750000
9/24/2015,28.2500000,52.3750000,11.5750000,1004.6250000
9/25/2015,28.5000000,49.3750000,8.5750000,1003.7500000
9/26/2015,29.2500000,53.5000000,6.2500000,1005.2500000
9/27/2015,28.7142857,58.1428571,2.9142857,1007.0000000
9/28/2015,28.2500000,58.5000000,3.9375000,1009.0000000
9/29/2015,29.0000000,54.5714286,9.5285714,1010.5714286
9/30/2015,29.0000000,46.8750000,8.3375000,1011.3750000
10/1/2015,28.1250000,51.2500000,5.5750000,1012.0000000
10/2/2015,28.2857143,53.7142857,14.5875000,1010.7500000
10/3/2015,30.0000000,52.3333333,18.7857143,1008.7142857
10/4/2015,29.0000000,54.3750000,3.0250000,1008.1250000
10/5/2015,28.8750000,59.3750000,1.3875000,1009.2500000
10/6/2015,28.3750000,61.1250000,4.6375000,1009.0000000
10/7/2015,28.6250000,65.7500000,6.4750000,1009.1250000
10/8/2015,28.3750000,65.1250000,4.4125000,1007.5000000
10/9/2015,28.5000000,59.7500000,6.0250000,1004.2500000
10/10/2015,28.5000000,54.6250000,6.7125000,1005.0000000
10/11/2015,28.5714286,51.5714286,6.8857143,1008.7142857
10/12/2015,29.2500000,54.1250000,3.2500000,1010.0000000
10/13/2015,29.5000000,62.8750000,3.7250000,1011.0000000
10/14/2015,28.1250000,63.6250000,4.8750000,1013.2500000
10/15/2015,27.5000000,66.0000000,0.4625000,1013.5000000
10/16/2015,27.8750000,62.6250000,0.9250000,1013.5000000
10/17/2015,28.0000000,63.7500000,3.7125000,1012.2500000
10/18/2015,26.8571429,71.7142857,11.1125000,1013.1250000
10/19/2015,28.1428571,66.2857143,3.4571429,1011.7142857
10/20/2015,27.7142857,64.8571429,2.9142857,1009.8571429
10/21/2015,26.5000000,62.1250000,2.0875000,1011.8750000
10/22/2015,24.7500000,56.0000000,4.4000000,1012.2500000
10/23/2015,24.0000000,51.6250000,4.8625000,1011.8750000
10/24/2015,24.8750000,53.2500000,1.4000000,1011.6250000
10/25/2015,26.3750000,47.1250000,5.5750000,1012.7500000
10/26/2015,25.6250000,52.1250000,5.5750000,1014.8750000
10/27/2015,24.7500000,54.2500000,3.4750000,1013.8750000
10/28/2015,20.8750000,57.2500000,7.8750000,1015.8750000
10/29/2015,22.1250000,63.5000000,1.8500000,1016.8750000
10/30/2015,22.3750000,67.2500000,1.6250000,1016.3750000
10/31/2015,22.3750000,69.3750000,1.1625000,1016.1250000
11/1/2015,22.8750000,70.5000000,0.9250000,1016.2500000
11/2/2015,23.3750000,71.3750000,0.4625000,1015.8750000
11/3/2015,24.0000000,67.8750000,0.4750000,1014.2500000
11/4/2015,23.7500000,69.0000000,0.9250000,1012.2500000
11/5/2015,22.1250000,75.2500000,5.1000000,1012.3750000
11/6/2015,22.8750000,74.3750000,2.3250000,1012.7500000
11/7/2015,21.8750000,74.8750000,1.1625000,1014.6250000
11/8/2015,21.8750000,70.2500000,1.8625000,1015.8750000
11/9/2015,21.7500000,73.6250000,0.7000000,1015.0000000
11/10/2015,22.7500000,72.6250000,0.7000000,1013.5000000
11/11/2015,21.8750000,59.5000000,4.6375000,1014.3750000
11/12/2015,21.8750000,60.5000000,5.7875000,1015.3750000
11/13/2015,22.3750000,59.3750000,5.3250000,1014.8750000
11/14/2015,22.3750000,59.6250000,3.4750000,1012.0000000
11/15/2015,22.5000000,62.0000000,0.0000000,1012.0000000
11/16/2015,21.8750000,50.3750000,2.7875000,1012.6250000
11/17/2015,19.8750000,48.3750000,5.1000000,1013.5000000
11/18/2015,18.5000000,57.6250000,4.4000000,1016.3750000
11/19/2015,18.5000000,64.7500000,0.9250000,1017.5000000
11/20/2015,18.5000000,66.0000000,0.4625000,1016.1250000
11/21/2015,18.7500000,67.6250000,1.3875000,1015.5000000
11/22/2015,18.6250000,64.8750000,0.4625000,1015.1250000
11/23/2015,17.0000000,73.5000000,0.0000000,1015.8750000
11/24/2015,18.5000000,63.0000000,1.6250000,1016.0000000
11/25/2015,19.3750000,56.3750000,5.7875000,1014.7500000
11/26/2015,20.0000000,59.5000000,0.9250000,1012.7500000
11/27/2015,18.5000000,66.2500000,2.5500000,1011.2500000
11/28/2015,18.7500000,82.1250000,1.1625000,1015.3750000
11/29/2015,18.1250000,81.2500000,1.1625000,1018.0000000
11/30/2015,19.5000000,82.3750000,0.9250000,1016.7500000
12/1/2015,19.2500000,78.7500000,1.6250000,1014.7500000
12/2/2015,18.1250000,72.1250000,2.0875000,1016.1250000
12/3/2015,17.6250000,70.2500000,7.1875000,1016.0000000
12/4/2015,17.6250000,67.5000000,4.6375000,1015.0000000
12/5/2015,17.5000000,72.3750000,0.9250000,1015.8750000
12/6/2015,17.1250000,75.8750000,1.4000000,1016.5000000
12/7/2015,17.6250000,76.8750000,2.3125000,1017.2500000
12/8/2015,18.4285714,71.2857143,1.0571429,1015.7142857
12/9/2015,18.3750000,78.1250000,3.4750000,1015.2500000
12/10/2015,19.0000000,77.2500000,2.0875000,1011.7500000
12/11/2015,17.2500000,77.8750000,5.1000000,1011.3750000
12/12/2015,13.2500000,91.0000000,4.4000000,1014.2500000
12/13/2015,12.8750000,67.0000000,3.4750000,1016.5000000
12/14/2015,13.2500000,63.6250000,7.4000000,1017.0000000
12/15/2015,13.1250000,63.8750000,5.3250000,1016.5000000
12/16/2015,13.0000000,65.5000000,1.1625000,1016.3750000
12/17/2015,12.2500000,73.6250000,0.9250000,1016.8750000
12/18/2015,12.8750000,71.2500000,4.4000000,1018.6250000
12/19/2015,12.3750000,71.8750000,3.4875000,1019.0000000
12/20/2015,11.7500000,70.2500000,1.1625000,1018.5000000
12/21/2015,12.6250000,74.7500000,1.3875000,1018.8750000
12/22/2015,12.0000000,79.8750000,0.7000000,1020.8750000
12/23/2015,12.5000000,81.3750000,3.4875000,1020.6250000
12/24/2015,11.2500000,68.6250000,6.0250000,1021.2500000
12/25/2015,11.5000000,66.1250000,5.5625000,1022.0000000
12/26/2015,12.7500000,64.5000000,6.4875000,1021.1250000
12/27/2015,15.3750000,63.2500000,7.8875000,1020.6250000
12/28/2015,17.1250000,58.1250000,10.8875000,1020.8750000
12/29/2015,16.3750000,65.0000000,7.4125000,1018.1250000
12/30/2015,15.5000000,71.7500000,2.1000000,1017.5000000
12/31/2015,15.0000000,71.3750000,2.0875000,1020.5000000
1/1/2016,14.7142857,72.2857143,1.0571429,1021.1428571
1/2/2016,14.0000000,75.8750000,2.0875000,1021.0000000
1/3/2016,14.3750000,74.7500000,5.1125000,1018.5000000
1/4/2016,15.7500000,77.1250000,0.0000000,1017.6250000
1/5/2016,15.8333333,88.8333333,0.6166667,1017.0000000
1/6/2016,17.3750000,81.6250000,2.3125000,1016.5000000
1/7/2016,17.1250000,87.0000000,0.0000000,1018.1250000
1/8/2016,15.5000000,83.2500000,7.8875000,1017.2500000
1/9/2016,15.8571429,65.1428571,8.4714286,1015.4285714
1/10/2016,15.6250000,74.3750000,2.7750000,1017.5000000
1/11/2016,15.7500000,74.8750000,1.6250000,1017.5000000
1/12/2016,18.0000000,69.6875000,6.0312500,1014.9375000
1/13/2016,18.2666667,75.8000000,5.0800000,1014.3333333
1/14/2016,15.5625000,80.4375000,4.3000000,1016.1250000
1/15/2016,13.0000000,84.1875000,10.7750000,1017.0000000
1/16/2016,13.6000000,80.0666667,11.2400000,1014.6000000
1/17/2016,14.0000000,77.6666667,2.1066667,1016.2000000
1/18/2016,13.2666667,80.4666667,1.4800000,1014.7333333
1/19/2016,12.3571429,88.5714286,4.6500000,1015.2857143
1/20/2016,12.0666667,84.2000000,6.1933333,1018.6666667
1/21/2016,12.1875000,73.1875000,7.8875000,1020.1875000
1/22/2016,11.7333333,83.4000000,3.5866667,1019.4666667
1/23/2016,14.4375000,75.8750000,3.2500000,1019.8125000
1/24/2016,11.1875000,86.2500000,6.6250000,1019.0625000
1/25/2016,11.6666667,75.4000000,4.5800000,1017.2000000
1/26/2016,14.5625000,79.6875000,2.5500000,1015.3750000
1/27/2016,17.5833333,69.1666667,4.0250000,1014.1666667
1/28/2016,16.8571429,69.3571429,5.0285714,1015.0714286
1/29/2016,19.5625000,70.6250000,2.5437500,1017.3750000
1/30/2016,20.1428571,78.5000000,1.2000000,1014.5000000
1/31/2016,17.3750000,78.2500000,7.7625000,1016.0000000
2/1/2016,15.8461539,65.7692308,7.2692308,1017.1538462
2/2/2016,15.2666667,55.8666667,8.8933333,1018.2000000
2/3/2016,13.1250000,66.5000000,7.6222222,1018.0000000
2/4/2016,16.3636364,53.0000000,6.9416667,1017.3333333
2/5/2016,12.6666667,70.6666667,2.1666667,1016.8333333
2/6/2016,15.3333333,69.5000000,3.7000000,1013.3333333
2/7/2016,15.6250000,77.0000000,2.7875000,1015.7500000
2/8/2016,17.0909091,67.1818182,5.9000000,1017.0909091
2/9/2016,17.7692308,67.4615385,5.8461538,1014.6923077
2/10/2016,18.1333333,64.8666667,2.1000000,1012.7333333
2/11/2016,19.6875000,54.7500000,6.0312500,1011.2500000
2/12/2016,19.2000000,57.8666667,0.7466667,1012.5333333
2/13/2016,17.0666667,62.1333333,5.8066667,1014.8666667
2/14/2016,17.6428571,61.9285714,8.0714286,1017.2142857
2/15/2016,17.6000000,59.5333333,5.9400000,1018.7333333
2/16/2016,18.2142857,56.1428571,5.4357143,1020.0714286
2/17/2016,18.7142857,59.2857143,3.7071429,1019.1428571
2/18/2016,19.4666667,76.0000000,5.1866667,1017.4000000
2/19/2016,23.1538462,70.2307692,4.1461538,1014.6153846
2/20/2016,23.6250000,73.1250000,11.1187500,1014.1250000
2/21/2016,21.0000000,61.1250000,17.1375000,1014.7500000
2/22/2016,21.0000000,51.4285714,15.2071429,1014.4285714
2/23/2016,21.4285714,50.6428571,9.7857143,1012.5000000
2/24/2016,21.6875000,58.0625000,2.4437500,1012.9375000
2/25/2016,22.5625000,57.5000000,5.3375000,1015.5000000
2/26/2016,22.8000000,55.6000000,2.4800000,1018.4000000
2/27/2016,22.8000000,59.0000000,3.3333333,1018.4666667
2/28/2016,23.0000000,63.0625000,3.7125000,1018.9375000
2/29/2016,23.8750000,63.9375000,3.7125000,1018.6250000
3/1/2016,24.9166667,57.4166667,1.7000000,1015.0000000
3/2/2016,24.9333333,57.0666667,1.7333333,1015.4000000
3/3/2016,26.0000000,55.6153846,4.2923077,1014.6153846
3/4/2016,27.3125000,44.2500000,6.1437500,1012.6875000
3/5/2016,23.9333333,57.1333333,11.0000000,1012.6666667
3/6/2016,22.8125000,66.5625000,5.2187500,1013.0625000
3/7/2016,23.7142857,64.1428571,5.1714286,1012.3571429
3/8/2016,23.4285714,60.2142857,6.7428571,1011.6428571
3/9/2016,24.0000000,57.5625000,9.3750000,1012.0625000
3/10/2016,25.5625000,57.4375000,7.9812500,1013.1875000
3/11/2016,25.0666667,67.8000000,6.5466667,1012.5333333
3/12/2016,24.5625000,66.9375000,9.4875000,1009.5625000
3/13/2016,24.2500000,65.1875000,6.8437500,1011.1875000
3/14/2016,22.3750000,66.0000000,6.2750000,1014.3125000
3/15/2016,24.0666667,58.9333333,8.6466667,1014.8666667
3/16/2016,23.9375000,53.7500000,10.8812500,1012.8125000
3/17/2016,26.3125000,50.3125000,6.8437500,1010.4375000
3/18/2016,26.1875000,61.2500000,6.7125000,1009.8125000
3/19/2016,26.7857143,61.8571429,3.5785714,1009.2142857
3/20/2016,27.1333333,58.7333333,2.8466667,1010.3333333
3/21/2016,26.6250000,43.3750000,12.2625000,1011.1250000
3/22/2016,25.0625000,37.8750000,22.1000000,1009.3750000
3/23/2016,26.2000000,43.2666667,10.6416667,1010.0000000
3/24/2016,28.1333333,46.8666667,3.2133333,1013.3333333
3/25/2016,29.8750000,50.1875000,3.3687500,1013.1875000
3/26/2016,24.6666667,62.6666667,9.3933333,1013.6000000
3/27/2016,26.2500000,53.6875000,9.1562500,1012.8125000
3/28/2016,25.9333333,52.8000000,6.5466667,7679.3333333
3/29/2016,27.1250000,47.7500000,7.2937500,1011.3125000
3/30/2016,29.5714286,39.7857143,7.0214286,1011.1428571
3/31/2016,30.0000000,39.7333333,4.3333333,1009.2000000
4/1/2016,30.5714286,38.2142857,12.0357143,1006.7142857
4/2/2016,32.3125000,38.5625000,5.4625000,1008.0000000
4/3/2016,33.3125000,44.2500000,2.5500000,1008.3750000
4/4/2016,32.8125000,33.1250000,8.0000000,1006.6875000
4/5/2016,32.3125000,29.3125000,9.2687500,1007.0000000
4/6/2016,31.3750000,33.1250000,3.4750000,1006.8750000
4/7/2016,29.9333333,37.0000000,10.8500000,1007.2666667
4/8/2016,29.2666667,36.0000000,4.6866667,1009.2000000
4/9/2016,30.7333333,32.4666667,12.6187500,1009.3125000
4/10/2016,32.2500000,29.0000000,5.2250000,1008.8125000
4/11/2016,29.8000000,35.0000000,16.0400000,1009.4000000
4/12/2016,30.2000000,36.2000000,19.3800000,1006.3333333
4/13/2016,31.7500000,28.0625000,18.6437500,1003.3125000
4/14/2016,33.1250000,23.8750000,10.4250000,1003.8125000
4/15/2016,33.6250000,25.3750000,9.8375000,1004.6250000
4/16/2016,35.6875000,23.6875000,11.1125000,1003.0625000
4/17/2016,34.6666667,23.8666667,9.3866667,1002.6666667
4/18/2016,34.6250000,30.1250000,7.1750000,1004.6875000
4/19/2016,34.0000000,33.6000000,4.5666667,1005.8666667
4/20/2016,34.0625000,25.9375000,14.0187500,1006.4375000
4/21/2016,34.0000000,24.6666667,15.7500000,1003.4000000
4/22/2016,33.2500000,24.2500000,8.3500000,1001.7272727
4/23/2016,31.9166667,21.8181818,19.6538462,1001.8461538
4/24/2016,31.3125000,22.1250000,10.1875000,1003.0625000
4/25/2016,31.7500000,22.8125000,6.9500000,1005.5625000
4/26/2016,33.4375000,25.1875000,3.8312500,1007.1875000
4/27/2016,33.1250000,29.0625000,4.9812500,1005.6875000
4/28/2016,34.1538462,21.7692308,11.8230769,1004.6923077
4/29/2016,34.0714286,23.2857143,9.1230769,1005.7142857
4/30/2016,33.0625000,25.5625000,5.2125000,1004.8125000
5/1/2016,34.6875000,23.3750000,8.5750000,1002.4375000
5/2/2016,38.0000000,18.4666667,9.5133333,1002.2000000
5/3/2016,35.5000000,30.3750000,6.4937500,1004.3125000
5/4/2016,33.7142857,31.8571429,10.4642857,1003.7857143
5/5/2016,30.6000000,42.0000000,11.2466667,1007.4666667
5/6/2016,31.4375000,37.4375000,8.2250000,1007.0000000
5/7/2016,33.3125000,37.1875000,4.6500000,1005.5625000
5/8/2016,35.1333333,36.3333333,7.2933333,1005.9333333
5/9/2016,33.5333333,40.6000000,18.4250000,1006.0625000
5/10/2016,34.0000000,39.7500000,10.5562500,1006.5625000
5/11/2016,32.5000000,49.9375000,7.7750000,1006.0625000
5/12/2016,35.3750000,40.0000000,5.1000000,1002.2500000
5/13/2016,37.2941177,28.1176471,8.0705882,1001.3529412
5/14/2016,36.5625000,31.8750000,4.1687500,1003.1250000
5/15/2016,37.2500000,29.5000000,4.7500000,1003.5625000
5/16/2016,37.2142857,23.5000000,9.0200000,1000.8000000
5/17/2016,37.5000000,25.8125000,9.6125000,998.9375000
5/18/2016,37.7500000,27.6250000,8.4500000,997.8125000
5/19/2016,37.3750000,40.5000000,9.3875000,998.6250000
5/20/2016,37.4000000,44.2000000,8.4133333,996.9333333
5/21/2016,36.1333333,45.4000000,10.8733333,995.9333333
5/22/2016,36.8000000,44.8000000,6.5533333,996.4666667
5/23/2016,32.2142857,47.9285714,14.9500000,999.5714286
5/24/2016,31.5263158,53.5263158,8.4947368,1000.7368421
5/25/2016,33.2173913,46.6086957,10.1608696,997.4782609
5/26/2016,35.2692308,44.5769231,15.1769231,999.1538462
5/27/2016,38.2727273,26.0909091,15.3181818,999.9545455
5/28/2016,36.0625000,37.2500000,14.4055556,999.8333333
5/29/2016,31.5000000,57.0625000,11.6812500,1001.2500000
5/30/2016,26.8125000,74.8125000,9.4875000,1003.8125000
5/31/2016,32.6428571,51.2142857,7.4071429,1002.3076923
6/1/2016,36.0000000,42.2000000,9.1333333,1002.7333333
6/2/2016,37.5625000,35.3125000,11.9312500,1002.0000000
6/3/2016,37.5625000,40.6875000,2.7812500,1002.2500000
6/4/2016,38.2000000,42.0666667,3.2066667,1001.8666667
6/5/2016,36.1666667,51.7500000,8.5000000,1002.8333333
6/6/2016,35.4285714,45.7142857,11.0000000,1001.5714286
6/7/2016,34.6250000,59.1875000,21.3062500,1002.0625000
6/8/2016,36.0714286,44.6428571,8.4857143,999.2142857
6/9/2016,35.7333333,43.7333333,9.2600000,938.0666667
6/10/2016,36.1333333,41.8666667,10.0812500,998.2500000
6/11/2016,33.4375000,49.9375000,8.8125000,999.0000000
6/12/2016,35.5000000,37.1250000,9.1625000,998.8125000
6/13/2016,36.0000000,43.3125000,12.8500000,998.1875000
6/14/2016,32.6250000,55.1250000,11.8600000,997.8125000
6/15/2016,34.7333333,48.8666667,10.5133333,996.1333333
6/16/2016,33.5000000,51.2857143,11.3928571,999.0000000
6/17/2016,34.1875000,52.2500000,7.4250000,999.4285714
6/18/2016,35.8571429,50.5714286,10.8571429,1000.8571429
6/19/2016,35.6250000,53.2500000,9.3875000,1001.3750000
6/20/2016,30.9375000,73.9375000,7.6437500,1000.6875000
6/21/2016,32.8750000,62.1875000,8.9187500,999.9375000
6/22/2016,33.1250000,60.8125000,7.4187500,1001.5625000
6/23/2016,33.8461539,51.6153846,5.8750000,999.6923077
6/24/2016,36.4375000,46.5625000,7.7625000,998.3125000
6/25/2016,35.4285714,55.9285714,9.6642857,1000.0714286
6/26/2016,34.8666667,57.4666667,7.6600000,1000.3750000
6/27/2016,34.3125000,61.2500000,7.9937500,998.8666667
6/28/2016,30.7857143,75.0714286,5.4357143,1001.5000000
6/29/2016,35.3750000,58.8750000,8.4500000,1001.1875000
6/30/2016,35.4666667,60.2000000,6.7933333,997.8666667
7/1/2016,32.1250000,73.4000000,8.3500000,1002.5625000
7/2/2016,28.4000000,80.0000000,5.2312500,998.3750000
7/3/2016,29.5625000,78.1250000,1.9687500,998.2500000
7/4/2016,30.6875000,76.3125000,3.4812500,997.1250000
7/5/2016,33.2500000,68.6875000,5.3375000,995.5625000
7/6/2016,33.2666667,64.0666667,8.8785714,996.8666667
7/7/2016,33.5000000,63.0000000,5.9187500,997.6875000
7/8/2016,30.8000000,75.8666667,5.4333333,997.4000000
7/9/2016,33.2500000,66.0625000,6.7312500,996.7500000
7/10/2016,32.5625000,65.6875000,4.7000000,996.0625000
7/11/2016,31.5000000,71.9375000,8.0466667,997.7500000
7/12/2016,30.5000000,80.1875000,5.5625000,999.0625000
7/13/2016,31.2500000,76.3125000,6.8066667,998.4375000
7/14/2016,30.4375000,80.4375000,5.2187500,998.3750000
7/15/2016,31.0000000,78.0625000,7.2714286,998.6250000
7/16/2016,27.1250000,93.8750000,4.3714286,999.8750000
7/17/2016,28.1250000,86.5625000,6.6000000,1001.3333333
7/18/2016,27.6666667,91.2666667,7.6533333,1000.8000000
7/19/2016,32.3125000,69.1250000,13.6562500,999.8750000
7/20/2016,34.1875000,59.5625000,12.9625000,999.6250000
7/21/2016,34.1333333,56.8666667,11.4800000,999.2666667
7/22/2016,34.1250000,56.1250000,8.6875000,999.3333333
7/23/2016,31.8750000,66.0000000,7.7687500,1001.6250000
7/24/2016,31.4375000,72.2500000,2.4312500,946.3125000
7/25/2016,31.9375000,69.1250000,2.9125000,1001.8750000
7/26/2016,30.3125000,82.0000000,6.4857143,1003.1250000
7/27/2016,28.3125000,88.2500000,4.2937500,1004.6250000
7/28/2016,29.5333333,81.3333333,5.1866667,1002.0666667
7/29/2016,27.3750000,92.4375000,2.4312500,1000.9375000
7/30/2016,27.3333333,92.2666667,1.8600000,1001.2000000
7/31/2016,29.2666667,83.1333333,4.7000000,1000.6666667
8/1/2016,29.1250000,84.2500000,5.9125000,999.1250000
8/2/2016,30.6875000,72.1250000,6.3750000,310.4375000
8/3/2016,32.5625000,63.5625000,5.4500000,998.5000000
8/4/2016,33.1111111,63.8888889,7.9277778,998.7777778
8/5/2016,33.8000000,61.6666667,4.3200000,999.3333333
8/6/2016,30.0666667,76.0000000,6.9266667,1000.8000000
8/7/2016,33.1176471,65.1764706,7.8529412,1000.5294118
